timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,memory_power,cpu_energy,memory_energy
2026-07-17 12:45:01,gpu45,1,13,28.0,1453.96,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,14,29.0,1452.82,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,15,30.0,1453.55,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,16,29.0,1453.48,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,17,26.0,1453.44,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,18,29.0,1455.0,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,19,26.0,1454.1,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,20,27.0,1453.29,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,21,28.0,1454.53,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,22,29.0,1451.39,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,23,30.0,1453.35,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:50:01,cn21,0,0,25.0,1707.6,0.02,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,1,27.0,1765.35,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,2,27.0,1777.47,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,3,24.0,1774.39,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,4,25.0,1741.73,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,5,26.0,1743.35,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,6,27.0,1734.14,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,7,23.0,1736.46,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,8,28.0,1693.17,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,9,28.0,1693.96,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,10,28.0,1602.99,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,11,29.0,1705.82,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,12,26.0,1674.74,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,13,24.0,1646.1,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,14,25.0,1628.45,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,15,27.0,1656.16,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,16,26.0,1642.07,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,17,25.0,1646.84,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,18,28.0,1459.71,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,19,22.0,1627.55,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,20,24.0,1660.7,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,21,26.0,1645.09,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,22,27.0,1643.21,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,0,23,26.0,1630.17,0.0,34.8462,28.3397,197531.0249633789,168640.84503173828
2026-07-17 12:50:01,cn21,1,0,33.0,1555.41,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,1,29.0,1619.35,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,2,28.0,1621.41,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,3,25.0,1635.48,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,4,31.0,1620.09,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,5,27.0,1579.2,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,6,28.0,1648.42,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,7,26.0,1633.12,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,8,26.0,1549.86,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,9,27.0,1515.46,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,10,28.0,1580.12,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,11,29.0,1546.68,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,12,30.0,1395.22,0.99,39.0964,49.5335,139471.02435302734,45907.92785644531
2026-07-17 12:50:01,cn21,1,13,28.0,1381.75,0.0,39.0964,49.5335,139471.02435302734,45907.92785644531
